Investor_ID,Gender,Age,Age_Group,Income_Bracket,Occupation,City_Type,Investment_Type,Investment_Source,Investment_Duration,Invest_Monitor,Risk_Profile,Investment_Mode,Risk_Tolerance_Score,Panic_Withdrawal,Invested_Amount,Current_Value,Investment_Start_Year,Market_Phase,Investment_Objective
INV2093,Male,42,Gen X,Low,Salaried,Metro,Bonds,Internet,>5,Daily,Low,Lump_Sum,1,No,205000,232578,2019,Volatile,Wealth
INV2094,Male,37,Millennial,High,Salaried,Metro,Gold,Consultant,3–5,Weekly,Moderate,SIP,4,No,800000,1204539,2022,Bull,Safety
INV2095,Female,31,Millennial,High,Salaried,Non-Metro,PPF,Internet,3–5,Weekly,Low,Lump_Sum,2,No,225000,231969,2018,Volatile,Wealth
INV2096,Female,30,Millennial,High,Salaried,Metro,Gold,TV,1–3,Weekly,Moderate,SIP,6,No,975000,900685,2023,Volatile,Safety
INV2097,Male,59,Boomer,Low,Self-Employed,Metro,Equity,Consultant,3–5,Weekly,High,SIP,10,No,480000,434144,2016,Volatile,Tax
INV2098,Female,40,Millennial,Medium,Salaried,Non-Metro,Bonds,Internet,3–5,Weekly,Low,SIP,1,No,475000,528856,2015,Bull,Safety
INV2099,Female,48,Gen X,Medium,Salaried,Non-Metro,Bonds,Internet,<1,Daily,Moderate,SIP,6,No,245000,253327,2017,Volatile,Safety
INV2100,Female,41,Gen X,High,Salaried,Metro,Bonds,Newspaper,1–3,Weekly,Moderate,SIP,5,No,325000,441076,2016,Bull,Wealth
INV2101,Male,40,Millennial,Medium,Salaried,Metro,Bonds,Internet,3–5,Weekly,Moderate,Lump_Sum,5,No,930000,1042682,2019,Volatile,Wealth
INV2102,Male,38,Millennial,Medium,Salaried,Non-Metro,Gold,Internet,<1,Weekly,Moderate,Lump_Sum,7,No,485000,752147,2024,Bull,Safety
INV2103,Female,50,Gen X,Medium,Salaried,Non-Metro,MF,Newspaper,>5,Monthly,Moderate,Lump_Sum,5,No,915000,1227324,2022,Bull,Wealth
INV2104,Female,26,Millennial,High,Self-Employed,Non-Metro,PPF,Internet,3–5,Daily,Low,Lump_Sum,2,Yes,760000,615725,2020,Bear,Wealth
INV2105,Female,44,Gen X,High,Salaried,Metro,PPF,Internet,>5,Monthly,Low,Lump_Sum,2,Yes,580000,594168,2022,Volatile,Wealth
INV2106,Female,61,Boomer,High,Salaried,Non-Metro,Bonds,Newspaper,3–5,Weekly,Low,SIP,1,Yes,470000,432457,2016,Bear,Tax
INV2107,Male,32,Millennial,Medium,Salaried,Metro,Equity,Internet,>5,Monthly,High,SIP,9,No,905000,1303186,2018,Bull,Wealth
INV2108,Female,58,Boomer,Medium,Salaried,Metro,Equity,Consultant,<1,Monthly,High,SIP,9,No,255000,332251,2017,Bull,Wealth
INV2109,Male,61,Boomer,Medium,Self-Employed,Non-Metro,MF,TV,<1,Monthly,Moderate,SIP,7,No,765000,834526,2018,Volatile,Tax
INV2110,Male,63,Boomer,Medium,Salaried,Metro,Equity,Consultant,1–3,Weekly,High,Lump_Sum,8,No,395000,608433,2021,Bull,Safety
INV2111,Male,22,Gen Z,Low,Self-Employed,Metro,Bonds,Internet,1–3,Monthly,Moderate,SIP,7,No,400000,384822,2021,Bear,Wealth
INV2112,Male,63,Boomer,High,Self-Employed,Non-Metro,Bonds,Newspaper,3–5,Monthly,Moderate,SIP,7,No,920000,1330806,2023,Bull,Wealth
INV2113,Female,41,Gen X,Medium,Salaried,Metro,PPF,Newspaper,1–3,Monthly,Low,Lump_Sum,2,Yes,950000,950463,2024,Volatile,Wealth
INV2114,Female,42,Gen X,High,Salaried,Non-Metro,Equity,Internet,3–5,Monthly,High,Lump_Sum,10,No,760000,1192722,2024,Bull,Safety
INV2115,Female,39,Millennial,Medium,Self-Employed,Non-Metro,Bonds,Internet,1–3,Daily,Low,Lump_Sum,2,No,900000,1337449,2017,Bull,Tax
INV2116,Male,63,Boomer,Low,Salaried,Metro,Bonds,TV,1–3,Monthly,Moderate,SIP,4,No,545000,783571,2019,Bull,Wealth
INV2117,Female,54,Gen X,Medium,Salaried,Non-Metro,Equity,TV,1–3,Weekly,High,SIP,8,No,925000,878769,2024,Bear,Safety
INV2118,Female,65,Boomer,Medium,Self-Employed,Non-Metro,Bonds,Newspaper,3–5,Daily,Moderate,SIP,6,No,135000,129928,2020,Bear,Wealth
INV2119,Female,47,Gen X,Medium,Salaried,Metro,Bonds,TV,1–3,Daily,Moderate,Lump_Sum,4,No,375000,592899,2021,Bull,Wealth
INV2120,Female,38,Millennial,Low,Salaried,Metro,Equity,Newspaper,3–5,Monthly,High,SIP,9,No,365000,460957,2017,Bull,Tax
INV2121,Female,27,Millennial,Medium,Self-Employed,Non-Metro,FD,Internet,>5,Weekly,Low,SIP,2,Yes,385000,460716,2016,Volatile,Safety
INV2122,Female,33,Millennial,High,Salaried,Non-Metro,Equity,Internet,<1,Weekly,High,Lump_Sum,8,No,750000,860920,2018,Bull,Wealth
INV2123,Male,54,Gen X,Medium,Salaried,Metro,Bonds,Internet,1–3,Weekly,Low,SIP,3,No,570000,574876,2019,Volatile,Tax
INV2124,Male,43,Gen X,Medium,Self-Employed,Metro,FD,Newspaper,1–3,Monthly,Low,Lump_Sum,2,Yes,445000,699134,2018,Bull,Wealth
INV2125,Female,52,Gen X,Medium,Self-Employed,Metro,PPF,Internet,3–5,Daily,Low,SIP,1,No,560000,769932,2017,Bull,Wealth
INV2126,Male,43,Gen X,High,Salaried,Non-Metro,FD,Internet,<1,Daily,Low,SIP,3,Yes,575000,754683,2016,Bull,Wealth
INV2127,Male,24,Gen Z,Low,Salaried,Non-Metro,Gold,Newspaper,3–5,Weekly,Moderate,SIP,6,No,480000,377974,2020,Bear,Wealth
INV2128,Male,30,Millennial,Medium,Salaried,Non-Metro,PPF,Consultant,<1,Daily,Low,Lump_Sum,3,No,670000,611375,2021,Volatile,Tax
INV2129,Female,42,Gen X,High,Self-Employed,Non-Metro,Equity,Consultant,>5,Monthly,High,SIP,9,No,515000,772355,2017,Bull,Wealth
INV2130,Male,36,Millennial,Low,Self-Employed,Metro,MF,Internet,>5,Weekly,High,Lump_Sum,10,No,615000,855367,2022,Bull,Wealth
INV2131,Male,28,Millennial,Low,Salaried,Metro,MF,Internet,3–5,Monthly,High,Lump_Sum,9,No,230000,335885,2024,Bull,Wealth
INV2132,Male,63,Boomer,Medium,Salaried,Metro,FD,Newspaper,1–3,Weekly,Low,Lump_Sum,2,Yes,580000,696893,2018,Bull,Wealth
INV2133,Female,42,Gen X,Medium,Salaried,Metro,FD,Newspaper,3–5,Weekly,Low,SIP,1,Yes,625000,977836,2019,Bull,Wealth
INV2134,Male,63,Boomer,Low,Salaried,Non-Metro,Equity,Newspaper,1–3,Monthly,High,Lump_Sum,8,No,755000,1169692,2024,Bull,Safety
INV2135,Male,36,Millennial,High,Salaried,Metro,Equity,Internet,1–3,Weekly,High,Lump_Sum,8,No,820000,706112,2022,Bear,Wealth
INV2136,Male,60,Boomer,Medium,Self-Employed,Non-Metro,MF,Newspaper,<1,Daily,Moderate,Lump_Sum,4,No,510000,595549,2020,Volatile,Tax
INV2137,Male,46,Gen X,Low,Self-Employed,Metro,Bonds,Internet,<1,Monthly,Moderate,Lump_Sum,7,No,430000,392567,2019,Volatile,Wealth
INV2138,Female,62,Boomer,High,Self-Employed,Non-Metro,Gold,TV,>5,Weekly,Moderate,SIP,6,No,520000,390871,2022,Bear,Wealth
INV2139,Male,33,Millennial,Medium,Self-Employed,Metro,PPF,Internet,3–5,Daily,Low,SIP,3,Yes,890000,903267,2017,Volatile,Tax
INV2140,Male,26,Millennial,Medium,Salaried,Non-Metro,Bonds,Consultant,3–5,Weekly,Low,Lump_Sum,1,Yes,405000,467084,2016,Volatile,Wealth
INV2141,Male,57,Boomer,Medium,Salaried,Non-Metro,Equity,TV,3–5,Weekly,High,Lump_Sum,8,No,645000,616504,2023,Bear,Safety
INV2142,Male,25,Gen Z,Low,Salaried,Metro,FD,Internet,1–3,Monthly,Low,SIP,3,No,440000,377741,2024,Bear,Safety
INV2143,Male,50,Gen X,Medium,Self-Employed,Metro,MF,Consultant,1–3,Monthly,High,SIP,10,No,520000,676329,2016,Bull,Safety
INV2144,Female,58,Boomer,High,Self-Employed,Non-Metro,MF,Newspaper,1–3,Weekly,Moderate,SIP,6,No,720000,737870,2019,Volatile,Wealth
INV2145,Male,45,Gen X,Medium,Self-Employed,Metro,Gold,Newspaper,>5,Weekly,Moderate,SIP,5,No,525000,804120,2024,Bull,Tax
INV2146,Female,61,Boomer,Medium,Salaried,Metro,Equity,Consultant,<1,Weekly,High,SIP,10,No,830000,996060,2015,Bull,Tax
INV2147,Female,38,Millennial,Medium,Salaried,Metro,Equity,Internet,3–5,Daily,High,SIP,10,No,915000,1023689,2020,Bull,Tax
INV2148,Female,37,Millennial,Medium,Salaried,Non-Metro,MF,Internet,1–3,Daily,High,Lump_Sum,9,No,275000,235367,2020,Bear,Wealth
INV2149,Female,30,Millennial,High,Self-Employed,Metro,FD,Internet,1–3,Monthly,Low,SIP,2,Yes,520000,487066,2019,Volatile,Wealth
INV2150,Male,32,Millennial,Low,Salaried,Metro,Bonds,Internet,<1,Daily,Moderate,Lump_Sum,7,No,970000,1109034,2019,Volatile,Wealth
INV2151,Male,63,Boomer,Medium,Self-Employed,Non-Metro,MF,Newspaper,1–3,Daily,High,SIP,8,No,435000,419124,2017,Volatile,Tax
INV2152,Female,35,Millennial,Low,Self-Employed,Metro,Equity,Consultant,<1,Monthly,High,Lump_Sum,8,No,840000,1038103,2017,Bull,Wealth
INV2153,Female,34,Millennial,Medium,Self-Employed,Metro,MF,Internet,1–3,Daily,Moderate,Lump_Sum,7,No,735000,620628,2016,Bear,Safety
INV2154,Male,51,Gen X,High,Salaried,Metro,MF,Newspaper,>5,Monthly,High,SIP,10,No,185000,141545,2019,Bear,Tax
INV2155,Female,23,Gen Z,Low,Salaried,Non-Metro,Equity,Internet,3–5,Daily,High,SIP,10,No,720000,1079890,2015,Bull,Tax
INV2156,Female,62,Boomer,Medium,Self-Employed,Non-Metro,Bonds,Consultant,1–3,Monthly,Low,SIP,3,Yes,690000,670634,2023,Bear,Wealth
INV2157,Female,27,Millennial,Medium,Salaried,Metro,MF,Internet,>5,Monthly,Moderate,Lump_Sum,7,No,255000,258902,2019,Volatile,Wealth
INV2158,Female,43,Gen X,Low,Self-Employed,Metro,FD,Internet,1–3,Weekly,Low,SIP,2,No,895000,1096356,2017,Bull,Wealth
INV2159,Male,53,Gen X,High,Salaried,Metro,Bonds,TV,>5,Monthly,Moderate,Lump_Sum,7,No,650000,598841,2020,Bear,Tax
INV2160,Female,25,Gen Z,Low,Self-Employed,Non-Metro,FD,Internet,>5,Weekly,Low,SIP,2,Yes,145000,178332,2020,Bull,Safety
INV2161,Male,27,Millennial,Low,Salaried,Metro,Bonds,Internet,3–5,Monthly,Moderate,SIP,6,No,370000,338962,2020,Bear,Wealth
INV2162,Female,43,Gen X,Low,Salaried,Metro,Gold,Newspaper,<1,Weekly,Moderate,Lump_Sum,6,No,470000,729625,2024,Bull,Tax
INV2163,Male,42,Gen X,Medium,Salaried,Non-Metro,Equity,Newspaper,1–3,Monthly,High,SIP,9,No,275000,261540,2019,Volatile,Safety
INV2164,Male,29,Millennial,Medium,Salaried,Metro,Equity,Consultant,<1,Daily,High,SIP,9,No,935000,865639,2023,Bear,Safety
INV2165,Male,59,Boomer,Medium,Salaried,Metro,FD,Consultant,>5,Daily,Low,Lump_Sum,1,Yes,115000,162108,2015,Bull,Tax
INV2166,Female,41,Gen X,Medium,Self-Employed,Metro,Bonds,Newspaper,3–5,Monthly,Moderate,Lump_Sum,7,No,285000,280689,2017,Bear,Tax
INV2167,Female,37,Millennial,Medium,Self-Employed,Non-Metro,Bonds,Newspaper,3–5,Monthly,Moderate,Lump_Sum,7,No,240000,350318,2020,Bull,Tax
INV2168,Male,23,Gen Z,Low,Salaried,Metro,PPF,Internet,>5,Monthly,Low,SIP,2,No,280000,248020,2018,Bear,Safety
INV2169,Male,22,Gen Z,Low,Self-Employed,Non-Metro,PPF,Internet,<1,Daily,Low,SIP,3,No,450000,550551,2015,Bull,Safety
INV2170,Male,38,Millennial,Low,Salaried,Non-Metro,Equity,TV,<1,Monthly,High,SIP,8,No,860000,1014883,2018,Volatile,Tax
INV2171,Female,56,Boomer,Medium,Self-Employed,Metro,Equity,Consultant,3–5,Monthly,High,Lump_Sum,8,No,220000,169127,2022,Bear,Wealth
INV2172,Male,43,Gen X,High,Self-Employed,Metro,Gold,Internet,3–5,Monthly,Moderate,SIP,4,No,910000,1041324,2015,Volatile,Safety
INV2173,Male,53,Gen X,Low,Salaried,Non-Metro,MF,TV,1–3,Daily,Moderate,SIP,5,No,905000,870800,2023,Volatile,Wealth
INV2174,Male,49,Gen X,Medium,Salaried,Metro,Equity,Consultant,3–5,Monthly,High,Lump_Sum,9,No,850000,807435,2018,Volatile,Safety
INV2175,Female,57,Boomer,Medium,Salaried,Non-Metro,MF,TV,1–3,Monthly,Moderate,Lump_Sum,5,No,345000,318684,2022,Volatile,Tax
INV2176,Male,45,Gen X,Low,Salaried,Metro,Bonds,Internet,1–3,Monthly,Low,SIP,2,No,650000,1034606,2020,Bull,Safety
INV2177,Female,22,Gen Z,Medium,Salaried,Metro,Gold,Newspaper,3–5,Monthly,Moderate,SIP,5,No,490000,650736,2021,Bull,Tax
INV2178,Male,48,Gen X,High,Salaried,Non-Metro,Equity,TV,>5,Monthly,High,Lump_Sum,10,No,265000,209541,2020,Bear,Wealth
INV2179,Female,43,Gen X,Low,Self-Employed,Non-Metro,Gold,Consultant,1–3,Monthly,Moderate,SIP,6,No,930000,935874,2018,Volatile,Safety
INV2180,Male,28,Millennial,Medium,Salaried,Metro,MF,Consultant,1–3,Monthly,Moderate,SIP,7,No,85000,82921,2020,Volatile,Wealth
INV2181,Male,53,Gen X,Low,Salaried,Metro,MF,Newspaper,>5,Daily,High,SIP,9,No,270000,260534,2018,Volatile,Safety
INV2182,Male,29,Millennial,Medium,Salaried,Non-Metro,Equity,TV,1–3,Monthly,High,SIP,10,No,615000,690348,2019,Volatile,Safety
INV2183,Male,42,Gen X,High,Salaried,Non-Metro,Gold,Newspaper,3–5,Weekly,Moderate,SIP,6,No,160000,200465,2018,Bull,Safety
INV2184,Male,35,Millennial,High,Salaried,Metro,MF,Internet,<1,Weekly,Moderate,Lump_Sum,7,No,380000,418759,2020,Volatile,Wealth
INV2185,Male,37,Millennial,Medium,Salaried,Non-Metro,Gold,Internet,<1,Daily,Moderate,SIP,6,No,245000,242884,2016,Volatile,Tax
INV2186,Male,23,Gen Z,Medium,Salaried,Metro,Gold,Internet,3–5,Monthly,Moderate,SIP,7,No,130000,161300,2018,Bull,Tax
INV2187,Male,52,Gen X,Low,Salaried,Metro,Gold,Internet,1–3,Daily,Moderate,SIP,5,No,180000,201904,2019,Bull,Wealth
INV2188,Male,24,Gen Z,Low,Salaried,Metro,FD,Consultant,1–3,Weekly,Low,SIP,2,No,220000,167602,2024,Bear,Wealth
INV2189,Male,31,Millennial,Medium,Salaried,Metro,Equity,Consultant,1–3,Monthly,High,SIP,8,No,765000,904446,2023,Volatile,Tax
INV2190,Female,57,Boomer,Medium,Salaried,Metro,FD,Consultant,1–3,Daily,Low,SIP,2,No,155000,164285,2024,Volatile,Tax
INV2191,Female,61,Boomer,Medium,Self-Employed,Metro,MF,Newspaper,<1,Weekly,Moderate,SIP,4,No,690000,705847,2020,Volatile,Tax
INV2192,Female,27,Millennial,High,Salaried,Metro,PPF,Internet,3–5,Weekly,Low,Lump_Sum,1,Yes,850000,1204314,2015,Bull,Wealth
INV2193,Female,53,Gen X,Medium,Salaried,Non-Metro,Equity,Consultant,1–3,Daily,High,SIP,9,No,440000,396104,2020,Bear,Safety
INV2194,Male,59,Boomer,Medium,Self-Employed,Metro,MF,Consultant,>5,Monthly,Moderate,SIP,7,No,115000,168985,2015,Bull,Safety
INV2195,Female,26,Millennial,Low,Salaried,Metro,Bonds,Internet,1–3,Weekly,Moderate,Lump_Sum,6,No,455000,445942,2018,Volatile,Safety
INV2196,Female,24,Gen Z,High,Self-Employed,Non-Metro,Equity,Consultant,>5,Weekly,High,Lump_Sum,8,No,870000,1268376,2024,Bull,Tax
INV2197,Male,28,Millennial,Medium,Salaried,Metro,MF,Consultant,3–5,Weekly,Moderate,Lump_Sum,5,No,270000,336831,2016,Bull,Wealth
INV2198,Female,50,Gen X,Medium,Salaried,Metro,FD,TV,>5,Monthly,Low,Lump_Sum,2,Yes,585000,571623,2016,Volatile,Wealth
INV2199,Male,49,Gen X,High,Salaried,Non-Metro,Bonds,Newspaper,3–5,Weekly,Low,SIP,1,Yes,690000,918799,2015,Bull,Safety
INV2200,Male,36,Millennial,Low,Salaried,Metro,MF,Internet,<1,Daily,Moderate,Lump_Sum,5,No,890000,761649,2019,Bear,Tax
INV2201,Female,61,Boomer,Medium,Salaried,Non-Metro,Gold,Newspaper,1–3,Monthly,Moderate,Lump_Sum,4,No,640000,845539,2023,Bull,Tax
INV2202,Male,54,Gen X,Low,Self-Employed,Metro,PPF,Newspaper,<1,Monthly,Low,Lump_Sum,1,No,700000,919101,2015,Bull,Safety
INV2203,Male,37,Millennial,Low,Self-Employed,Non-Metro,MF,Consultant,<1,Weekly,Moderate,SIP,6,No,655000,739124,2024,Bull,Wealth
INV2204,Female,37,Millennial,Low,Self-Employed,Metro,Equity,TV,3–5,Monthly,High,Lump_Sum,8,No,535000,625434,2020,Bull,Wealth
INV2205,Male,63,Boomer,Low,Salaried,Metro,FD,Consultant,>5,Daily,Low,SIP,2,Yes,675000,777080,2021,Bull,Tax
INV2206,Male,63,Boomer,Low,Salaried,Non-Metro,Bonds,Consultant,>5,Monthly,Moderate,SIP,5,No,360000,404812,2022,Volatile,Wealth
INV2207,Female,34,Millennial,Medium,Salaried,Metro,MF,Internet,1–3,Monthly,Moderate,Lump_Sum,7,No,830000,824459,2024,Volatile,Tax
INV2208,Male,48,Gen X,Medium,Self-Employed,Metro,MF,Internet,1–3,Monthly,High,Lump_Sum,8,No,210000,234349,2021,Volatile,Tax
INV2209,Male,25,Gen Z,Low,Salaried,Non-Metro,FD,Consultant,<1,Weekly,Low,Lump_Sum,1,Yes,700000,534793,2018,Bear,Wealth
INV2210,Female,64,Boomer,High,Salaried,Metro,Equity,Consultant,3–5,Weekly,High,Lump_Sum,8,No,855000,980158,2024,Volatile,Safety
INV2211,Female,45,Gen X,High,Self-Employed,Non-Metro,PPF,TV,1–3,Weekly,Low,Lump_Sum,3,Yes,545000,533752,2019,Volatile,Tax
INV2212,Female,24,Gen Z,Medium,Self-Employed,Metro,Equity,Internet,<1,Weekly,High,SIP,10,No,995000,1428618,2021,Bull,Wealth
INV2213,Male,45,Gen X,Medium,Salaried,Non-Metro,Gold,TV,<1,Daily,Moderate,Lump_Sum,5,No,375000,417066,2016,Bull,Wealth
INV2214,Female,45,Gen X,High,Salaried,Metro,FD,Newspaper,<1,Monthly,Low,Lump_Sum,1,Yes,855000,1258206,2018,Bull,Wealth
INV2215,Male,50,Gen X,Medium,Salaried,Non-Metro,Equity,Consultant,1–3,Daily,High,SIP,8,No,125000,114033,2017,Bear,Wealth
INV2216,Female,65,Boomer,Low,Salaried,Metro,MF,Newspaper,3–5,Daily,Moderate,SIP,5,No,165000,156187,2018,Bear,Wealth
INV2217,Female,38,Millennial,Medium,Salaried,Non-Metro,Gold,Consultant,>5,Monthly,Moderate,Lump_Sum,6,No,620000,906792,2016,Bull,Tax
INV2218,Female,53,Gen X,Medium,Self-Employed,Non-Metro,Bonds,Newspaper,>5,Monthly,Low,SIP,2,Yes,320000,447952,2015,Bull,Wealth
INV2219,Male,64,Boomer,Medium,Salaried,Metro,Bonds,Internet,<1,Monthly,Low,SIP,1,Yes,150000,177252,2020,Bull,Wealth
INV2220,Male,54,Gen X,High,Self-Employed,Metro,Bonds,Internet,1–3,Weekly,Low,Lump_Sum,3,Yes,505000,480210,2020,Volatile,Safety
INV2221,Male,55,Gen X,Medium,Self-Employed,Metro,MF,Newspaper,1–3,Monthly,Moderate,SIP,5,No,865000,1381742,2018,Bull,Wealth
INV2222,Female,30,Millennial,Medium,Salaried,Metro,FD,Consultant,1–3,Daily,Low,Lump_Sum,3,Yes,610000,572880,2015,Bear,Wealth
INV2223,Female,34,Millennial,High,Self-Employed,Metro,Bonds,TV,1–3,Weekly,Moderate,SIP,7,No,365000,283915,2020,Bear,Wealth
INV2224,Male,33,Millennial,Medium,Salaried,Metro,Bonds,Internet,>5,Daily,Low,Lump_Sum,1,Yes,625000,601561,2018,Bear,Safety
INV2225,Male,28,Millennial,Medium,Self-Employed,Non-Metro,Bonds,Internet,1–3,Monthly,Low,SIP,2,No,525000,568029,2022,Volatile,Safety
INV2226,Male,23,Gen Z,Medium,Self-Employed,Metro,FD,Internet,3–5,Weekly,Low,SIP,3,No,795000,917096,2016,Volatile,Safety
INV2227,Male,44,Gen X,Low,Self-Employed,Non-Metro,FD,Newspaper,<1,Weekly,Low,SIP,1,Yes,970000,1008186,2024,Volatile,Wealth
INV2228,Female,51,Gen X,Medium,Salaried,Metro,Bonds,Internet,<1,Weekly,Low,SIP,1,Yes,135000,116938,2024,Bear,Wealth
INV2229,Male,39,Millennial,High,Self-Employed,Metro,Equity,Internet,3–5,Monthly,High,Lump_Sum,9,No,920000,814478,2020,Bear,Safety
INV2230,Female,22,Gen Z,Medium,Salaried,Metro,Equity,Internet,1–3,Weekly,High,SIP,8,No,620000,737174,2021,Bull,Wealth
INV2231,Male,43,Gen X,Medium,Salaried,Non-Metro,PPF,Internet,>5,Monthly,Low,Lump_Sum,1,Yes,920000,1451037,2020,Bull,Wealth
INV2232,Male,47,Gen X,Low,Self-Employed,Metro,Gold,Internet,>5,Monthly,Moderate,Lump_Sum,5,No,965000,905207,2016,Bear,Wealth
INV2233,Male,38,Millennial,Medium,Self-Employed,Metro,Gold,TV,>5,Monthly,Moderate,SIP,7,No,450000,465280,2020,Volatile,Tax
INV2234,Male,27,Millennial,Medium,Self-Employed,Metro,Bonds,Consultant,3–5,Monthly,Moderate,Lump_Sum,7,No,735000,663548,2024,Bear,Wealth
INV2235,Female,51,Gen X,Low,Self-Employed,Metro,PPF,Internet,1–3,Monthly,Low,Lump_Sum,2,Yes,365000,363774,2017,Bear,Wealth
INV2236,Female,22,Gen Z,Medium,Salaried,Metro,Bonds,Internet,3–5,Weekly,Moderate,SIP,7,No,275000,328824,2021,Volatile,Safety
INV2237,Male,59,Boomer,High,Self-Employed,Non-Metro,Gold,TV,3–5,Weekly,Moderate,Lump_Sum,4,No,685000,533924,2018,Bear,Wealth
INV2238,Male,52,Gen X,High,Salaried,Metro,MF,Consultant,3–5,Monthly,High,SIP,9,No,520000,632873,2024,Bull,Tax
INV2239,Female,33,Millennial,High,Salaried,Metro,PPF,Internet,>5,Daily,Low,Lump_Sum,1,No,310000,281866,2015,Volatile,Safety
INV2240,Male,39,Millennial,High,Self-Employed,Non-Metro,MF,Internet,1–3,Monthly,Moderate,SIP,4,No,835000,812042,2023,Bear,Tax
INV2241,Female,50,Gen X,High,Salaried,Metro,MF,Consultant,1–3,Weekly,Moderate,SIP,7,No,365000,560618,2019,Bull,Wealth
INV2242,Female,25,Gen Z,Medium,Salaried,Non-Metro,Bonds,Internet,3–5,Daily,Moderate,SIP,5,No,690000,1073096,2021,Bull,Wealth
INV2243,Male,33,Millennial,High,Self-Employed,Non-Metro,Bonds,Consultant,>5,Monthly,Low,SIP,1,Yes,240000,236913,2016,Volatile,Tax
INV2244,Female,53,Gen X,Low,Salaried,Metro,PPF,Internet,3–5,Weekly,Low,SIP,2,Yes,955000,1173809,2021,Bull,Tax
INV2245,Male,27,Millennial,Low,Self-Employed,Metro,MF,Internet,1–3,Weekly,High,Lump_Sum,9,No,640000,927576,2015,Bull,Wealth
INV2246,Male,30,Millennial,Low,Salaried,Metro,Bonds,Newspaper,3–5,Daily,Moderate,SIP,6,No,985000,1551677,2019,Bull,Tax
INV2247,Female,46,Gen X,Low,Salaried,Metro,Equity,Internet,3–5,Monthly,High,SIP,10,No,885000,752398,2020,Bear,Safety
INV2248,Female,64,Boomer,High,Salaried,Metro,Bonds,Newspaper,1–3,Monthly,Moderate,SIP,7,No,500000,468858,2015,Volatile,Tax
INV2249,Male,43,Gen X,Medium,Salaried,Non-Metro,PPF,Internet,1–3,Monthly,Low,SIP,2,Yes,805000,1110220,2023,Bull,Wealth
INV2250,Female,31,Millennial,Medium,Self-Employed,Metro,Bonds,Internet,1–3,Daily,Low,Lump_Sum,2,No,735000,764564,2017,Volatile,Tax
INV2251,Female,63,Boomer,High,Salaried,Metro,PPF,Internet,>5,Daily,Low,SIP,3,Yes,375000,458844,2017,Bull,Wealth
INV2252,Male,56,Boomer,High,Self-Employed,Metro,FD,Internet,>5,Weekly,Low,Lump_Sum,2,No,370000,323913,2021,Bear,Wealth
INV2253,Female,55,Gen X,Medium,Salaried,Metro,Equity,Internet,1–3,Weekly,High,SIP,10,No,490000,423215,2022,Bear,Safety
INV2254,Female,35,Millennial,Low,Salaried,Metro,Equity,Internet,3–5,Weekly,High,Lump_Sum,9,No,840000,720725,2021,Bear,Safety
INV2255,Male,64,Boomer,High,Salaried,Non-Metro,Equity,Consultant,1–3,Weekly,High,SIP,9,No,920000,779027,2017,Bear,Wealth
INV2256,Male,29,Millennial,High,Self-Employed,Metro,Gold,Internet,1–3,Monthly,Moderate,SIP,7,No,300000,305400,2017,Volatile,Safety
INV2257,Female,56,Boomer,Low,Salaried,Metro,Equity,Consultant,3–5,Monthly,High,SIP,10,No,55000,64105,2015,Bull,Safety
INV2258,Male,53,Gen X,Medium,Salaried,Non-Metro,FD,TV,>5,Weekly,Low,SIP,3,Yes,515000,730512,2017,Bull,Tax
INV2259,Female,62,Boomer,High,Self-Employed,Metro,Bonds,Internet,1–3,Daily,Moderate,Lump_Sum,5,No,570000,458431,2020,Bear,Safety
INV2260,Male,60,Boomer,High,Salaried,Metro,PPF,Consultant,1–3,Weekly,Low,SIP,3,No,115000,163484,2015,Bull,Wealth
INV2261,Female,60,Boomer,Low,Salaried,Metro,Gold,Consultant,3–5,Weekly,Moderate,SIP,5,No,520000,391882,2022,Bear,Safety
INV2262,Male,60,Boomer,Medium,Salaried,Metro,Equity,Consultant,3–5,Weekly,High,Lump_Sum,10,No,395000,296636,2017,Bear,Safety
INV2263,Male,34,Millennial,Low,Salaried,Metro,Equity,Internet,3–5,Daily,High,Lump_Sum,9,No,655000,594346,2017,Bear,Wealth
INV2264,Female,49,Gen X,Medium,Salaried,Metro,Equity,Internet,1–3,Weekly,High,Lump_Sum,8,No,645000,634939,2016,Bear,Wealth
INV2265,Female,46,Gen X,Medium,Salaried,Non-Metro,MF,Internet,1–3,Weekly,High,SIP,10,No,135000,171837,2015,Bull,Safety
INV2266,Male,28,Millennial,High,Self-Employed,Metro,PPF,Internet,3–5,Monthly,Low,SIP,1,No,280000,326897,2020,Volatile,Safety
INV2267,Male,52,Gen X,Low,Self-Employed,Metro,MF,Internet,1–3,Monthly,High,Lump_Sum,10,No,235000,374401,2024,Bull,Wealth
INV2268,Female,37,Millennial,Medium,Self-Employed,Metro,FD,Internet,<1,Monthly,Low,Lump_Sum,3,Yes,950000,1231008,2017,Bull,Tax
INV2269,Female,65,Boomer,Medium,Salaried,Non-Metro,Bonds,Internet,1–3,Weekly,Moderate,SIP,4,No,255000,375965,2019,Bull,Tax
INV2270,Male,48,Gen X,Low,Salaried,Non-Metro,PPF,Consultant,1–3,Monthly,Low,Lump_Sum,1,Yes,455000,536265,2023,Bull,Tax
